Financial year,Industry,Industry Code,Quartile label,Financial benchmark,Value type,Value,Value Unit,Value Label,Null Reason
2024,Houseware retailing,G4213,Micro,Return on equity,Lower bound (25th percentile),0,percentage,% of total proprietor or shareholder funds,
2024,Houseware retailing,G4213,Micro,Return on equity,Upper bound (75th percentile),0.49,percentage,% of total proprietor or shareholder funds,
2024,Houseware retailing,G4213,Micro,Return on equity,Median (50th percentile),0.15,percentage,% of total proprietor or shareholder funds,
2024,Houseware retailing,G4213,Micro,Return on total assets,Lower bound (25th percentile),-0.06,percentage,% of total assets,
2024,Houseware retailing,G4213,Micro,Return on total assets,Upper bound (75th percentile),0.08,percentage,% of total assets,
2024,Houseware retailing,G4213,Micro,Return on total assets,Median (50th percentile),0,percentage,% of total assets,
2024,Houseware retailing,G4213,Micro,Salaries and wages / turnover ratio,Lower bound (25th percentile),0,percentage,% of turnover income,
2024,Houseware retailing,G4213,Micro,Salaries and wages / turnover ratio,Upper bound (75th percentile),0.2,percentage,% of turnover income,
2024,Houseware retailing,G4213,Micro,Salaries and wages / turnover ratio,Median (50th percentile),0,percentage,% of turnover income,
2024,Houseware retailing,G4213,Micro,Stock turnover per annum,Lower bound (25th percentile),1,number,Ratio,
2024,Houseware retailing,G4213,Micro,Stock turnover per annum,Upper bound (75th percentile),4,number,Ratio,
2024,Houseware retailing,G4213,Micro,Stock turnover per annum,Median (50th percentile),2,number,Ratio,
2024,Houseware retailing,G4213,Small,Return on equity,Lower bound (25th percentile),0,percentage,% of total proprietor or shareholder funds,
2024,Houseware retailing,G4213,Small,Return on equity,Upper bound (75th percentile),0.98,percentage,% of total proprietor or shareholder funds,
2024,Houseware retailing,G4213,Small,Return on equity,Median (50th percentile),0.05,percentage,% of total proprietor or shareholder funds,
2024,Houseware retailing,G4213,Small,Gross profit ratio,Lower bound (25th percentile),0.38,percentage,% of sales and/or services,
2024,Houseware retailing,G4213,Small,Gross profit ratio,Upper bound (75th percentile),0.62,percentage,% of sales and/or services,
2024,Houseware retailing,G4213,Small,Gross profit ratio,Median (50th percentile),0.49,percentage,% of sales and/or services,
2024,Houseware retailing,G4213,Small,Return on total assets,Lower bound (25th percentile),-0.02,percentage,% of total assets,
2024,Houseware retailing,G4213,Small,Return on total assets,Upper bound (75th percentile),0.11,percentage,% of total assets,
2024,Houseware retailing,G4213,Small,Return on total assets,Median (50th percentile),0,percentage,% of total assets,
2024,Houseware retailing,G4213,Small,Liability structure,Lower bound (25th percentile),-0.2,percentage,% of total proprietor or shareholder funds plus total liabilities,
2024,Houseware retailing,G4213,Small,Liability structure,Upper bound (75th percentile),0.38,percentage,% of total proprietor or shareholder funds plus total liabilities,
2024,Houseware retailing,G4213,Small,Liability structure,Median (50th percentile),0.01,percentage,% of total proprietor or shareholder funds plus total liabilities,
2024,Houseware retailing,G4213,Small,Salaries and wages / turnover ratio,Lower bound (25th percentile),0,percentage,% of turnover income,
2024,Houseware retailing,G4213,Small,Salaries and wages / turnover ratio,Upper bound (75th percentile),0.12,percentage,% of turnover income,
2024,Houseware retailing,G4213,Small,Salaries and wages / turnover ratio,Median (50th percentile),0,percentage,% of turnover income,
2024,Houseware retailing,G4213,Small,Quick ratio,Lower bound (25th percentile),0.05,percentage,% of total current liabilities,
2024,Houseware retailing,G4213,Small,Quick ratio,Upper bound (75th percentile),0.86,percentage,% of total current liabilities,
2024,Houseware retailing,G4213,Small,Quick ratio,Median (50th percentile),0.43,percentage,% of total current liabilities,
2024,Houseware retailing,G4213,Small,Current ratio,Lower bound (25th percentile),0.56,percentage,% of total current liabilities,
2024,Houseware retailing,G4213,Small,Current ratio,Upper bound (75th percentile),1.17,percentage,% of total current liabilities,
2024,Houseware retailing,G4213,Small,Current ratio,Median (50th percentile),0.86,percentage,% of total current liabilities,
2024,Houseware retailing,G4213,Small,Stock turnover per annum,Lower bound (25th percentile),2,number,Ratio,
2024,Houseware retailing,G4213,Small,Stock turnover per annum,Upper bound (75th percentile),5,number,Ratio,
2024,Houseware retailing,G4213,Small,Stock turnover per annum,Median (50th percentile),3,number,Ratio,
2024,Liquor retailing,G4123,Large,Current ratio,Lower bound (25th percentile),0.69,percentage,% of total current liabilities,
2024,Liquor retailing,G4123,Large,Current ratio,Upper bound (75th percentile),1.78,percentage,% of total current liabilities,
2024,Liquor retailing,G4123,Large,Current ratio,Median (50th percentile),1.04,percentage,% of total current liabilities,
2024,Liquor retailing,G4123,Large,Stock turnover per annum,Lower bound (25th percentile),6,number,Ratio,
2024,Liquor retailing,G4123,Large,Stock turnover per annum,Upper bound (75th percentile),11,number,Ratio,
2024,Liquor retailing,G4123,Large,Stock turnover per annum,Median (50th percentile),8,number,Ratio,
2024,Liquor retailing,G4123,Large,Return on equity,Lower bound (25th percentile),0.1,percentage,% of total proprietor or shareholder funds,
2024,Liquor retailing,G4123,Large,Return on equity,Upper bound (75th percentile),0.88,percentage,% of total proprietor or shareholder funds,
2024,Liquor retailing,G4123,Large,Return on equity,Median (50th percentile),0.36,percentage,% of total proprietor or shareholder funds,
2024,Liquor retailing,G4123,Large,Gross profit ratio,Lower bound (25th percentile),0.18,percentage,% of sales and/or services,
2024,Liquor retailing,G4123,Large,Gross profit ratio,Upper bound (75th percentile),0.22,percentage,% of sales and/or services,
2024,Liquor retailing,G4123,Large,Gross profit ratio,Median (50th percentile),0.2,percentage,% of sales and/or services,
2024,Liquor retailing,G4123,Large,Return on total assets,Lower bound (25th percentile),0.03,percentage,% of total assets,
2024,Liquor retailing,G4123,Large,Return on total assets,Upper bound (75th percentile),0.2,percentage,% of total assets,
2024,Liquor retailing,G4123,Large,Return on total assets,Median (50th percentile),0.09,percentage,% of total assets,
2024,Liquor retailing,G4123,Large,Liability structure,Lower bound (25th percentile),0.05,percentage,% of total proprietor or shareholder funds plus total liabilities,
2024,Liquor retailing,G4123,Large,Liability structure,Upper bound (75th percentile),0.45,percentage,% of total proprietor or shareholder funds plus total liabilities,
2024,Liquor retailing,G4123,Large,Liability structure,Median (50th percentile),0.22,percentage,% of total proprietor or shareholder funds plus total liabilities,
2024,Liquor retailing,G4123,Large,Salaries and wages / turnover ratio,Lower bound (25th percentile),0.04,percentage,% of turnover income,
2024,Liquor retailing,G4123,Large,Salaries and wages / turnover ratio,Upper bound (75th percentile),0.08,percentage,% of turnover income,
2024,Liquor retailing,G4123,Large,Salaries and wages / turnover ratio,Median (50th percentile),0.06,percentage,% of turnover income,
2024,Liquor retailing,G4123,Large,Quick ratio,Lower bound (25th percentile),0.18,percentage,% of total current liabilities,
2024,Liquor retailing,G4123,Large,Quick ratio,Upper bound (75th percentile),0.84,percentage,% of total current liabilities,
2024,Liquor retailing,G4123,Large,Quick ratio,Median (50th percentile),0.43,percentage,% of total current liabilities,
2024,Liquor retailing,G4123,Medium,Current ratio,Lower bound (25th percentile),0.55,percentage,% of total current liabilities,
2024,Liquor retailing,G4123,Medium,Current ratio,Upper bound (75th percentile),1.22,percentage,% of total current liabilities,
2024,Liquor retailing,G4123,Medium,Current ratio,Median (50th percentile),0.79,percentage,% of total current liabilities,
2024,Liquor retailing,G4123,Medium,Gross profit ratio,Lower bound (25th percentile),0.16,percentage,% of sales and/or services,
2024,Liquor retailing,G4123,Medium,Gross profit ratio,Upper bound (75th percentile),0.21,percentage,% of sales and/or services,
2024,Liquor retailing,G4123,Medium,Gross profit ratio,Median (50th percentile),0.19,percentage,% of sales and/or services,
2024,Liquor retailing,G4123,Medium,Liability structure,Lower bound (25th percentile),0,percentage,% of total proprietor or shareholder funds plus total liabilities,
2024,Liquor retailing,G4123,Medium,Liability structure,Upper bound (75th percentile),0.21,percentage,% of total proprietor or shareholder funds plus total liabilities,
2024,Liquor retailing,G4123,Medium,Liability structure,Median (50th percentile),0.06,percentage,% of total proprietor or shareholder funds plus total liabilities,
2024,Liquor retailing,G4123,Medium,Quick ratio,Lower bound (25th percentile),0.08,percentage,% of total current liabilities,
2024,Liquor retailing,G4123,Medium,Quick ratio,Upper bound (75th percentile),0.45,percentage,% of total current liabilities,
2024,Liquor retailing,G4123,Medium,Quick ratio,Median (50th percentile),0.18,percentage,% of total current liabilities,
2024,Liquor retailing,G4123,Medium,Stock turnover per annum,Lower bound (25th percentile),5,number,Ratio,
2024,Liquor retailing,G4123,Medium,Stock turnover per annum,Upper bound (75th percentile),9,number,Ratio,
2024,Liquor retailing,G4123,Medium,Stock turnover per annum,Median (50th percentile),7,number,Ratio,
2024,Liquor retailing,G4123,Medium,Return on equity,Lower bound (25th percentile),0,percentage,% of total proprietor or shareholder funds,
2024,Liquor retailing,G4123,Medium,Return on equity,Upper bound (75th percentile),0.7,percentage,% of total proprietor or shareholder funds,
2024,Liquor retailing,G4123,Medium,Return on equity,Median (50th percentile),0.21,percentage,% of total proprietor or shareholder funds,
2024,Liquor retailing,G4123,Medium,Return on total assets,Lower bound (25th percentile),0,percentage,% of total assets,
2024,Liquor retailing,G4123,Medium,Return on total assets,Upper bound (75th percentile),0.1,percentage,% of total assets,
2024,Liquor retailing,G4123,Medium,Return on total assets,Median (50th percentile),0.02,percentage,% of total assets,
2024,Liquor retailing,G4123,Medium,Salaries and wages / turnover ratio,Lower bound (25th percentile),0.04,percentage,% of turnover income,
2024,Liquor retailing,G4123,Medium,Salaries and wages / turnover ratio,Upper bound (75th percentile),0.08,percentage,% of turnover income,
2024,Liquor retailing,G4123,Medium,Salaries and wages / turnover ratio,Median (50th percentile),0.06,percentage,% of turnover income,
2024,Liquor retailing,G4123,Micro,Gross profit ratio,Lower bound (25th percentile),0.15,percentage,% of sales and/or services,
2024,Liquor retailing,G4123,Micro,Gross profit ratio,Upper bound (75th percentile),0.43,percentage,% of sales and/or services,
2024,Liquor retailing,G4123,Micro,Gross profit ratio,Median (50th percentile),0.24,percentage,% of sales and/or services,
