Calendar Year,Measure,Item,Item Code,Code,Value,Value Unit,Value Label,Null Reason
2000,Imports (value for duty),"Salt; sulphur; earths, stone; plastering materials, lime and cement",HS25,25,162512,nzd,NZD thousands,
2001,Imports (value for duty),"Salt; sulphur; earths, stone; plastering materials, lime and cement",HS25,25,179694,nzd,NZD thousands,
2002,Imports (value for duty),"Salt; sulphur; earths, stone; plastering materials, lime and cement",HS25,25,159059,nzd,NZD thousands,
2003,Imports (value for duty),"Salt; sulphur; earths, stone; plastering materials, lime and cement",HS25,25,154394,nzd,NZD thousands,
2004,Imports (value for duty),"Salt; sulphur; earths, stone; plastering materials, lime and cement",HS25,25,164167,nzd,NZD thousands,
2005,Imports (value for duty),"Salt; sulphur; earths, stone; plastering materials, lime and cement",HS25,25,141015,nzd,NZD thousands,
2006,Imports (value for duty),"Salt; sulphur; earths, stone; plastering materials, lime and cement",HS25,25,119411,nzd,NZD thousands,
2007,Imports (value for duty),"Salt; sulphur; earths, stone; plastering materials, lime and cement",HS25,25,147290,nzd,NZD thousands,
2008,Imports (value for duty),"Salt; sulphur; earths, stone; plastering materials, lime and cement",HS25,25,592540,nzd,NZD thousands,
2009,Imports (value for duty),"Salt; sulphur; earths, stone; plastering materials, lime and cement",HS25,25,133726,nzd,NZD thousands,
2010,Imports (value for duty),"Salt; sulphur; earths, stone; plastering materials, lime and cement",HS25,25,225772,nzd,NZD thousands,
2011,Imports (value for duty),"Salt; sulphur; earths, stone; plastering materials, lime and cement",HS25,25,237285,nzd,NZD thousands,
2012,Imports (value for duty),"Salt; sulphur; earths, stone; plastering materials, lime and cement",HS25,25,252129,nzd,NZD thousands,
2013,Imports (value for duty),"Salt; sulphur; earths, stone; plastering materials, lime and cement",HS25,25,236064,nzd,NZD thousands,
2014,Imports (value for duty),"Salt; sulphur; earths, stone; plastering materials, lime and cement",HS25,25,234805,nzd,NZD thousands,
2015,Imports (value for duty),"Salt; sulphur; earths, stone; plastering materials, lime and cement",HS25,25,242004,nzd,NZD thousands,
2016,Imports (value for duty),"Salt; sulphur; earths, stone; plastering materials, lime and cement",HS25,25,201366,nzd,NZD thousands,
2017,Imports (value for duty),"Salt; sulphur; earths, stone; plastering materials, lime and cement",HS25,25,190501,nzd,NZD thousands,
2018,Imports (value for duty),"Salt; sulphur; earths, stone; plastering materials, lime and cement",HS25,25,219385,nzd,NZD thousands,
2019,Imports (value for duty),"Salt; sulphur; earths, stone; plastering materials, lime and cement",HS25,25,188915,nzd,NZD thousands,
2020,Imports (value for duty),"Salt; sulphur; earths, stone; plastering materials, lime and cement",HS25,25,172196,nzd,NZD thousands,
2021,Imports (value for duty),"Salt; sulphur; earths, stone; plastering materials, lime and cement",HS25,25,230069,nzd,NZD thousands,
2022,Imports (value for duty),"Salt; sulphur; earths, stone; plastering materials, lime and cement",HS25,25,398366,nzd,NZD thousands,
2023,Imports (value for duty),"Salt; sulphur; earths, stone; plastering materials, lime and cement",HS25,25,258540,nzd,NZD thousands,
2024,Imports (value for duty),"Salt; sulphur; earths, stone; plastering materials, lime and cement",HS25,25,213284,nzd,NZD thousands,
2000,Imports (cost including insurance and freight),"Ores, slag and ash",HS26,26,1688,nzd,NZD thousands,
2001,Imports (cost including insurance and freight),"Ores, slag and ash",HS26,26,3502,nzd,NZD thousands,
2002,Imports (cost including insurance and freight),"Ores, slag and ash",HS26,26,2426,nzd,NZD thousands,
2003,Imports (cost including insurance and freight),"Ores, slag and ash",HS26,26,1944,nzd,NZD thousands,
2004,Imports (cost including insurance and freight),"Ores, slag and ash",HS26,26,2161,nzd,NZD thousands,
2005,Imports (cost including insurance and freight),"Ores, slag and ash",HS26,26,2431,nzd,NZD thousands,
2006,Imports (cost including insurance and freight),"Ores, slag and ash",HS26,26,3373,nzd,NZD thousands,
2007,Imports (cost including insurance and freight),"Ores, slag and ash",HS26,26,3465,nzd,NZD thousands,
2008,Imports (cost including insurance and freight),"Ores, slag and ash",HS26,26,5401,nzd,NZD thousands,
2009,Imports (cost including insurance and freight),"Ores, slag and ash",HS26,26,2415,nzd,NZD thousands,
2010,Imports (cost including insurance and freight),"Ores, slag and ash",HS26,26,3375,nzd,NZD thousands,
2011,Imports (cost including insurance and freight),"Ores, slag and ash",HS26,26,4844,nzd,NZD thousands,
2012,Imports (cost including insurance and freight),"Ores, slag and ash",HS26,26,2470,nzd,NZD thousands,
2013,Imports (cost including insurance and freight),"Ores, slag and ash",HS26,26,1719,nzd,NZD thousands,
2014,Imports (cost including insurance and freight),"Ores, slag and ash",HS26,26,1504,nzd,NZD thousands,
2015,Imports (cost including insurance and freight),"Ores, slag and ash",HS26,26,1255,nzd,NZD thousands,
2016,Imports (cost including insurance and freight),"Ores, slag and ash",HS26,26,1766,nzd,NZD thousands,
2017,Imports (cost including insurance and freight),"Ores, slag and ash",HS26,26,2766,nzd,NZD thousands,
2018,Imports (cost including insurance and freight),"Ores, slag and ash",HS26,26,2864,nzd,NZD thousands,
2019,Imports (cost including insurance and freight),"Ores, slag and ash",HS26,26,2297,nzd,NZD thousands,
2020,Imports (cost including insurance and freight),"Ores, slag and ash",HS26,26,4592,nzd,NZD thousands,
2021,Imports (cost including insurance and freight),"Ores, slag and ash",HS26,26,8409,nzd,NZD thousands,
2022,Imports (cost including insurance and freight),"Ores, slag and ash",HS26,26,8993,nzd,NZD thousands,
2023,Imports (cost including insurance and freight),"Ores, slag and ash",HS26,26,8655,nzd,NZD thousands,
2024,Imports (cost including insurance and freight),"Ores, slag and ash",HS26,26,6754,nzd,NZD thousands,
2000,Imports (value for duty),"Ores, slag and ash",HS26,26,1379,nzd,NZD thousands,
2001,Imports (value for duty),"Ores, slag and ash",HS26,26,2602,nzd,NZD thousands,
2002,Imports (value for duty),"Ores, slag and ash",HS26,26,1576,nzd,NZD thousands,
2003,Imports (value for duty),"Ores, slag and ash",HS26,26,1498,nzd,NZD thousands,
2004,Imports (value for duty),"Ores, slag and ash",HS26,26,1760,nzd,NZD thousands,
2005,Imports (value for duty),"Ores, slag and ash",HS26,26,1915,nzd,NZD thousands,
2006,Imports (value for duty),"Ores, slag and ash",HS26,26,2754,nzd,NZD thousands,
2007,Imports (value for duty),"Ores, slag and ash",HS26,26,2939,nzd,NZD thousands,
2008,Imports (value for duty),"Ores, slag and ash",HS26,26,4777,nzd,NZD thousands,
2009,Imports (value for duty),"Ores, slag and ash",HS26,26,2167,nzd,NZD thousands,
2010,Imports (value for duty),"Ores, slag and ash",HS26,26,2982,nzd,NZD thousands,
2011,Imports (value for duty),"Ores, slag and ash",HS26,26,4443,nzd,NZD thousands,
2012,Imports (value for duty),"Ores, slag and ash",HS26,26,2152,nzd,NZD thousands,
2013,Imports (value for duty),"Ores, slag and ash",HS26,26,1473,nzd,NZD thousands,
2014,Imports (value for duty),"Ores, slag and ash",HS26,26,1244,nzd,NZD thousands,
2015,Imports (value for duty),"Ores, slag and ash",HS26,26,1026,nzd,NZD thousands,
2016,Imports (value for duty),"Ores, slag and ash",HS26,26,1525,nzd,NZD thousands,
2017,Imports (value for duty),"Ores, slag and ash",HS26,26,2168,nzd,NZD thousands,
2018,Imports (value for duty),"Ores, slag and ash",HS26,26,2533,nzd,NZD thousands,
2019,Imports (value for duty),"Ores, slag and ash",HS26,26,1883,nzd,NZD thousands,
2020,Imports (value for duty),"Ores, slag and ash",HS26,26,3467,nzd,NZD thousands,
2021,Imports (value for duty),"Ores, slag and ash",HS26,26,5943,nzd,NZD thousands,
2022,Imports (value for duty),"Ores, slag and ash",HS26,26,7136,nzd,NZD thousands,
2023,Imports (value for duty),"Ores, slag and ash",HS26,26,6073,nzd,NZD thousands,
2024,Imports (value for duty),"Ores, slag and ash",HS26,26,5128,nzd,NZD thousands,
2000,Imports (cost including insurance and freight),"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",HS27,27,3199924,nzd,NZD thousands,
2001,Imports (cost including insurance and freight),"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",HS27,27,3152272,nzd,NZD thousands,
2002,Imports (cost including insurance and freight),"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",HS27,27,3039682,nzd,NZD thousands,
2003,Imports (cost including insurance and freight),"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",HS27,27,2990704,nzd,NZD thousands,
2004,Imports (cost including insurance and freight),"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",HS27,27,3693777,nzd,NZD thousands,
2005,Imports (cost including insurance and freight),"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",HS27,27,4538730,nzd,NZD thousands,
2006,Imports (cost including insurance and freight),"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",HS27,27,6046196,nzd,NZD thousands,
2007,Imports (cost including insurance and freight),"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",HS27,27,6060984,nzd,NZD thousands,
2008,Imports (cost including insurance and freight),"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",HS27,27,8602228,nzd,NZD thousands,
2009,Imports (cost including insurance and freight),"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",HS27,27,5870360,nzd,NZD thousands,
2010,Imports (cost including insurance and freight),"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",HS27,27,6504906,nzd,NZD thousands,
2011,Imports (cost including insurance and freight),"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",HS27,27,8094065,nzd,NZD thousands,
2012,Imports (cost including insurance and freight),"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",HS27,27,8373152,nzd,NZD thousands,
2013,Imports (cost including insurance and freight),"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",HS27,27,8199705,nzd,NZD thousands,
2014,Imports (cost including insurance and freight),"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",HS27,27,7722649,nzd,NZD thousands,
2015,Imports (cost including insurance and freight),"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",HS27,27,5240958,nzd,NZD thousands,
2016,Imports (cost including insurance and freight),"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",HS27,27,4388229,nzd,NZD thousands,
2017,Imports (cost including insurance and freight),"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",HS27,27,5324516,nzd,NZD thousands,
2018,Imports (cost including insurance and freight),"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",HS27,27,7767574,nzd,NZD thousands,
2019,Imports (cost including insurance and freight),"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",HS27,27,7229142,nzd,NZD thousands,
2020,Imports (cost including insurance and freight),"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",HS27,27,4833628,nzd,NZD thousands,
2021,Imports (cost including insurance and freight),"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",HS27,27,5645352,nzd,NZD thousands,
2022,Imports (cost including insurance and freight),"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",HS27,27,9950542,nzd,NZD thousands,
2023,Imports (cost including insurance and freight),"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",HS27,27,11870220,nzd,NZD thousands,
2024,Imports (cost including insurance and freight),"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",HS27,27,10470651,nzd,NZD thousands,
2000,Imports (value for duty),"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",HS27,27,2976642,nzd,NZD thousands,
2001,Imports (value for duty),"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",HS27,27,2890941,nzd,NZD thousands,
2002,Imports (value for duty),"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",HS27,27,2836336,nzd,NZD thousands,
2003,Imports (value for duty),"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",HS27,27,2737842,nzd,NZD thousands,
2004,Imports (value for duty),"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",HS27,27,3385421,nzd,NZD thousands,
