Calendar Year,Measure,Item,Item Code,Code,Value,Value Unit,Value Label,Null Reason
2024,Total Exports (exports + re-exports) (free on board),"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",HS86,86,22968,nzd,NZD thousands,
2000,Total Exports (exports + re-exports) (free on board),"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",HS87,87,285886,nzd,NZD thousands,
2001,Total Exports (exports + re-exports) (free on board),"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",HS87,87,302448,nzd,NZD thousands,
2002,Total Exports (exports + re-exports) (free on board),"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",HS87,87,332804,nzd,NZD thousands,
2003,Total Exports (exports + re-exports) (free on board),"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",HS87,87,319512,nzd,NZD thousands,
2004,Total Exports (exports + re-exports) (free on board),"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",HS87,87,318011,nzd,NZD thousands,
2005,Total Exports (exports + re-exports) (free on board),"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",HS87,87,331842,nzd,NZD thousands,
2006,Total Exports (exports + re-exports) (free on board),"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",HS87,87,246901,nzd,NZD thousands,
2007,Total Exports (exports + re-exports) (free on board),"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",HS87,87,263403,nzd,NZD thousands,
2008,Total Exports (exports + re-exports) (free on board),"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",HS87,87,294075,nzd,NZD thousands,
2009,Total Exports (exports + re-exports) (free on board),"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",HS87,87,289881,nzd,NZD thousands,
2010,Total Exports (exports + re-exports) (free on board),"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",HS87,87,240739,nzd,NZD thousands,
2011,Total Exports (exports + re-exports) (free on board),"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",HS87,87,273164,nzd,NZD thousands,
2012,Total Exports (exports + re-exports) (free on board),"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",HS87,87,270571,nzd,NZD thousands,
2013,Total Exports (exports + re-exports) (free on board),"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",HS87,87,257347,nzd,NZD thousands,
2014,Total Exports (exports + re-exports) (free on board),"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",HS87,87,202947,nzd,NZD thousands,
2015,Total Exports (exports + re-exports) (free on board),"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",HS87,87,224809,nzd,NZD thousands,
2016,Total Exports (exports + re-exports) (free on board),"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",HS87,87,209013,nzd,NZD thousands,
2017,Total Exports (exports + re-exports) (free on board),"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",HS87,87,261736,nzd,NZD thousands,
2018,Total Exports (exports + re-exports) (free on board),"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",HS87,87,252461,nzd,NZD thousands,
2019,Total Exports (exports + re-exports) (free on board),"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",HS87,87,282841,nzd,NZD thousands,
2020,Total Exports (exports + re-exports) (free on board),"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",HS87,87,262474,nzd,NZD thousands,
2021,Total Exports (exports + re-exports) (free on board),"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",HS87,87,307947,nzd,NZD thousands,
2022,Total Exports (exports + re-exports) (free on board),"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",HS87,87,392483,nzd,NZD thousands,
2023,Total Exports (exports + re-exports) (free on board),"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",HS87,87,496687,nzd,NZD thousands,
2024,Total Exports (exports + re-exports) (free on board),"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",HS87,87,508701,nzd,NZD thousands,
2000,Total Exports (exports + re-exports) (free on board),"Aircraft, spacecraft and parts thereof",HS88,88,316862,nzd,NZD thousands,
2001,Total Exports (exports + re-exports) (free on board),"Aircraft, spacecraft and parts thereof",HS88,88,104046,nzd,NZD thousands,
2002,Total Exports (exports + re-exports) (free on board),"Aircraft, spacecraft and parts thereof",HS88,88,238499,nzd,NZD thousands,
2003,Total Exports (exports + re-exports) (free on board),"Aircraft, spacecraft and parts thereof",HS88,88,139014,nzd,NZD thousands,
2004,Total Exports (exports + re-exports) (free on board),"Aircraft, spacecraft and parts thereof",HS88,88,244208,nzd,NZD thousands,
2005,Total Exports (exports + re-exports) (free on board),"Aircraft, spacecraft and parts thereof",HS88,88,299307,nzd,NZD thousands,
2006,Total Exports (exports + re-exports) (free on board),"Aircraft, spacecraft and parts thereof",HS88,88,638901,nzd,NZD thousands,
2007,Total Exports (exports + re-exports) (free on board),"Aircraft, spacecraft and parts thereof",HS88,88,263905,nzd,NZD thousands,
2008,Total Exports (exports + re-exports) (free on board),"Aircraft, spacecraft and parts thereof",HS88,88,357345,nzd,NZD thousands,
2009,Total Exports (exports + re-exports) (free on board),"Aircraft, spacecraft and parts thereof",HS88,88,316781,nzd,NZD thousands,
2010,Total Exports (exports + re-exports) (free on board),"Aircraft, spacecraft and parts thereof",HS88,88,193742,nzd,NZD thousands,
2011,Total Exports (exports + re-exports) (free on board),"Aircraft, spacecraft and parts thereof",HS88,88,246833,nzd,NZD thousands,
2012,Total Exports (exports + re-exports) (free on board),"Aircraft, spacecraft and parts thereof",HS88,88,131162,nzd,NZD thousands,
2013,Total Exports (exports + re-exports) (free on board),"Aircraft, spacecraft and parts thereof",HS88,88,85876,nzd,NZD thousands,
2014,Total Exports (exports + re-exports) (free on board),"Aircraft, spacecraft and parts thereof",HS88,88,109012,nzd,NZD thousands,
2015,Total Exports (exports + re-exports) (free on board),"Aircraft, spacecraft and parts thereof",HS88,88,110117,nzd,NZD thousands,
2016,Total Exports (exports + re-exports) (free on board),"Aircraft, spacecraft and parts thereof",HS88,88,161622,nzd,NZD thousands,
2017,Total Exports (exports + re-exports) (free on board),"Aircraft, spacecraft and parts thereof",HS88,88,188484,nzd,NZD thousands,
2018,Total Exports (exports + re-exports) (free on board),"Aircraft, spacecraft and parts thereof",HS88,88,123528,nzd,NZD thousands,
2019,Total Exports (exports + re-exports) (free on board),"Aircraft, spacecraft and parts thereof",HS88,88,230556,nzd,NZD thousands,
2020,Total Exports (exports + re-exports) (free on board),"Aircraft, spacecraft and parts thereof",HS88,88,652211,nzd,NZD thousands,
2021,Total Exports (exports + re-exports) (free on board),"Aircraft, spacecraft and parts thereof",HS88,88,187095,nzd,NZD thousands,
2022,Total Exports (exports + re-exports) (free on board),"Aircraft, spacecraft and parts thereof",HS88,88,193411,nzd,NZD thousands,
2023,Total Exports (exports + re-exports) (free on board),"Aircraft, spacecraft and parts thereof",HS88,88,145430,nzd,NZD thousands,
2024,Total Exports (exports + re-exports) (free on board),"Aircraft, spacecraft and parts thereof",HS88,88,313322,nzd,NZD thousands,
2000,Total Exports (exports + re-exports) (free on board),"Ships, boats and floating structures",HS89,89,194120,nzd,NZD thousands,
2001,Total Exports (exports + re-exports) (free on board),"Ships, boats and floating structures",HS89,89,202291,nzd,NZD thousands,
2002,Total Exports (exports + re-exports) (free on board),"Ships, boats and floating structures",HS89,89,175360,nzd,NZD thousands,
2003,Total Exports (exports + re-exports) (free on board),"Ships, boats and floating structures",HS89,89,412903,nzd,NZD thousands,
2004,Total Exports (exports + re-exports) (free on board),"Ships, boats and floating structures",HS89,89,223513,nzd,NZD thousands,
2005,Total Exports (exports + re-exports) (free on board),"Ships, boats and floating structures",HS89,89,243820,nzd,NZD thousands,
2006,Total Exports (exports + re-exports) (free on board),"Ships, boats and floating structures",HS89,89,296755,nzd,NZD thousands,
2007,Total Exports (exports + re-exports) (free on board),"Ships, boats and floating structures",HS89,89,290807,nzd,NZD thousands,
2008,Total Exports (exports + re-exports) (free on board),"Ships, boats and floating structures",HS89,89,358091,nzd,NZD thousands,
2009,Total Exports (exports + re-exports) (free on board),"Ships, boats and floating structures",HS89,89,312573,nzd,NZD thousands,
2010,Total Exports (exports + re-exports) (free on board),"Ships, boats and floating structures",HS89,89,304381,nzd,NZD thousands,
2011,Total Exports (exports + re-exports) (free on board),"Ships, boats and floating structures",HS89,89,231495,nzd,NZD thousands,
2012,Total Exports (exports + re-exports) (free on board),"Ships, boats and floating structures",HS89,89,209499,nzd,NZD thousands,
2013,Total Exports (exports + re-exports) (free on board),"Ships, boats and floating structures",HS89,89,138918,nzd,NZD thousands,
2014,Total Exports (exports + re-exports) (free on board),"Ships, boats and floating structures",HS89,89,228666,nzd,NZD thousands,
2015,Total Exports (exports + re-exports) (free on board),"Ships, boats and floating structures",HS89,89,393121,nzd,NZD thousands,
2016,Total Exports (exports + re-exports) (free on board),"Ships, boats and floating structures",HS89,89,470929,nzd,NZD thousands,
2017,Total Exports (exports + re-exports) (free on board),"Ships, boats and floating structures",HS89,89,183661,nzd,NZD thousands,
2018,Total Exports (exports + re-exports) (free on board),"Ships, boats and floating structures",HS89,89,137623,nzd,NZD thousands,
2019,Total Exports (exports + re-exports) (free on board),"Ships, boats and floating structures",HS89,89,106866,nzd,NZD thousands,
2020,Total Exports (exports + re-exports) (free on board),"Ships, boats and floating structures",HS89,89,99501,nzd,NZD thousands,
2021,Total Exports (exports + re-exports) (free on board),"Ships, boats and floating structures",HS89,89,173600,nzd,NZD thousands,
2022,Total Exports (exports + re-exports) (free on board),"Ships, boats and floating structures",HS89,89,160820,nzd,NZD thousands,
2023,Total Exports (exports + re-exports) (free on board),"Ships, boats and floating structures",HS89,89,413077,nzd,NZD thousands,
2024,Total Exports (exports + re-exports) (free on board),"Ships, boats and floating structures",HS89,89,128503,nzd,NZD thousands,
2000,Total Exports (exports + re-exports) (free on board),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,290880,nzd,NZD thousands,
